actor,script,start_time,end_time,duration
TV 속 앵커1,경찰은 시신의 신원을 파악 중이며…,00:12:20,00:12:20,00:12:20
철욱,지푸라기는,00:12:25,00:12:25,00:12:25
철욱,정리하기로 했나 봐요,00:12:29,00:12:29,00:12:29
홍식,근디 전당포 사장 상심이 큰가 보네,00:12:34,00:12:34,00:12:34
철욱,에이씨,00:12:37,00:12:37,00:12:37
철욱,제대로 도와드린 것도 하나 없는데,00:12:39,00:12:39,00:12:39
철욱,"당신이 뭘 도와줘, 어?",00:12:40,00:12:40,00:12:40
철욱,"뭐, 어? 나쁜 놈들 파테르라도 한번 해 주려 그랬어?",00:12:42,00:12:42,00:12:42
철욱,왜 못 해? 하면 할 수 있었어,00:12:45,00:12:45,00:12:45
설명,[한숨],00:12:47,00:12:47,00:12:47
희수,그럼 이제 우리 프라자 일은 누가 진행해요?,00:12:48,00:12:48,00:12:48
홍식,빈센 조까사노 변호사가 건물 사서,00:12:51,00:12:51,00:12:51
홍식,우리 입주시켜 주기로 했잖여,00:12:53,00:12:53,00:12:53
홍식,"뭐, 말뿐이지 정말로 그러겠어요?",00:12:55,00:12:55,00:12:55
홍식,그나저나 우리 변호사님은 괜찮으신지,00:12:56,00:12:56,00:12:56
홍식,일주일이면 깨어난다 그랬는데,00:13:00,00:13:00,00:13:00
홍식,안 깨어난 지 9일하고도 13시간이나 지났습니다,00:13:02,00:13:02,00:13:02
홍식,"아니, 안 군",00:13:05,00:13:05,00:13:05
홍식,"거, 사람 병원에 있는데",00:13:06,00:13:06,00:13:06
홍식,"뭘 그렇게 자세하게 계산까지 하고 그래, 어?",00:13:08,00:13:08,00:13:08
홍식,"아, 아니요, 제가 원래 시, 시간 계산이 취미라서요",00:13:10,00:13:10,00:13:10
홍식,"한 시간, 두 시간…",00:13:13,00:13:13,00:13:13
래리 강,저 다른 건물로 옮겨 준다는 거 못 믿겠어요,00:13:14,00:13:14,00:13:14
래리 강,그냥 허세 같아요,00:13:18,00:13:18,00:13:18
미리,허세라니요?,00:13:19,00:13:19,00:13:19
미리,우리 변호사님께서는 그렇게 허세 부릴 분이 아니에요,00:13:20,00:13:20,00:13:20
토토,아니여,00:13:23,00:13:23,00:13:23
토토,"허세기 많습니다, 아주",00:13:25,00:13:25,00:13:25
토토,그냥 무슨 음식 평론가가 된 것처럼 그냥 막말하고,00:13:27,00:13:27,00:13:27
토토,큰 사고 당한 마당에 이 나라 정나미 떨어져 가지고,00:13:30,00:13:30,00:13:30
토토,"이태리로 돌아가겠지, 뭐",00:13:34,00:13:34,00:13:34
래리 강,"맞습니다, 이 마당에",00:13:36,00:13:36,00:13:36
래리 강,남 생각 하겠어요? 자기가 우선이지,00:13:38,00:13:38,00:13:38
래리 강,혹시 그거 아세요?,00:13:41,00:13:41,00:13:41
기석,빈센조 변호사님,00:13:45,00:13:45,00:13:45
기석,난약사 스님들에게 전기 매트도 깔아 주고 [흥미로운 음악],00:13:47,00:13:47,00:13:47
기석,상가 안에서 담배 피우는 비행 청소년들 선도까지 한 거요,00:13:49,00:13:49,00:13:49
기석,"어머, 정말요?",00:13:53,00:13:53,00:13:53
기석,그런 분을 너무 이기적인 인간으로 몰아붙이는 게 아닌가,00:13:55,00:13:55,00:13:55
기석,해서요,00:14:00,00:14:00,00:14:00
설명,[심전도계 비프음],00:14:02,00:14:02,00:14:02
설명,[잔잔한 음악],00:14:03,00:14:03,00:14:03
차영,아버지 가신 지는 [차영의 한숨],00:14:07,00:14:07,00:14:07
차영,열흘이 됐고,00:14:11,00:14:11,00:14:11
차영,동시에 의롭지 못한 변호사가 되셨고,00:14:15,00:14:15,00:14:15
차영,난 오늘 지푸라기를 정리했는데,00:14:20,00:14:20,00:14:20
차영,정작 난 하나도 정리가 안 됐어요,00:14:24,00:14:24,00:14:24
차영,단순 사고라는 게 믿기지도 않고요,00:14:29,00:14:29,00:14:29
차영,그래서 뭐라도 해 보려고 하는데,00:14:35,00:14:35,00:14:35
차영,증거도 없고,00:14:39,00:14:39,00:14:39
차영,시작점도 안 잡…,00:14:41,00:14:41,00:14:41
차영,아유,00:14:45,00:14:45,00:14:45
차영,"아, 미쳤어 [차영이 훌쩍인다]",00:14:53,00:14:53,00:14:53
차영,나 처울지 않기로 했잖아,00:14:56,00:14:56,00:14:56
차영,"빙딱 같아, 이거 아니야",00:15:00,00:15:00,00:15:00
차영,빨리 일어나서 뭐라도 좀 말해 봐요,00:15:05,00:15:05,00:15:05
차영,답답해 미치겠다고요,00:15:08,00:15:08,00:15:08
차영,내가 그거 들으려고,00:15:10,00:15:10,00:15:10
차영,변호사님 일인용 병실비랑 치료비 다 내고 있잖아요,00:15:11,00:15:11,00:15:11
차영,여기 일인용 병실 비용이 얼만 줄 알아요?,00:15:15,00:15:15,00:15:15
차영,그럼 은행부터 가죠,00:15:17,00:15:17,00:15:17
차영,그냥 인터넷 뱅킹으로 해요,00:15:18,00:15:18,00:15:18
설명,[흥미로운 음악],00:15:22,00:15:22,00:15:22
설명,[병뚜껑 따는 효과음],00:15:24,00:15:24,00:15:24
설명,[탄산 소리 효과음],00:15:26,00:15:26,00:15:26
설명,[개운한 신음],00:15:31,00:15:31,00:15:31
설명,[우두둑 소리가 난다],00:15:32,00:15:32,00:15:32
설명,[차영의 헛웃음],00:15:34,00:15:34,00:15:34
차영,"아니, 이런 느닷없는 깨어남을 봤나",00:15:35,00:15:35,00:15:35
차영,"뭐지, 이건?",00:15:37,00:15:37,00:15:37
설명,[빈센조의 개운한 신음],00:15:41,00:15:41,00:15:41
빈센조,가죠,00:15:43,00:15:43,00:15:43
빈센조,가긴 어딜 가요?,00:15:44,00:15:44,00:15:44
빈센조,부작용 체크해야 돼요,00:15:46,00:15:46,00:15:46
차영,"그, 마비나 인지 장애는 없는지",00:15:47,00:15:47,00:15:47
차영,마비는 어젯밤부터 없었고,00:15:52,00:15:52,00:15:52
차영,어젯밤에 깨어난 거예요?,00:15:53,00:15:53,00:15:53
차영,과거 다 기억하고,00:15:55,00:15:55,00:15:55
빈센조,변호사님 알아볼 수 있으니까 인지 장애 없는 거죠?,00:15:57,00:15:57,00:15:57
설명,[차영의 헛웃음],00:16:00,00:16:00,00:16:00
설명,[놀란 신음],00:16:03,00:16:03,00:16:03
설명,[차영의 놀란 숨소리],00:16:05,00:16:05,00:16:05
빈센조,그럼 나 좀 전에 우는 소리 다 들은 거예요?,00:16:07,00:16:07,00:16:07
빈센조,"뭐, 그다지 빙딱 같진 않았으니까",00:16:11,00:16:11,00:16:11
빈센조,걱정 말아요,00:16:15,00:16:15,00:16:15
차영,저기요,00:16:18,00:16:18,00:16:18
설명,[차영의 성난 숨소리],00:16:20,00:16:20,00:16:20
차영,"진짜, 저 인간이, 진짜 일어났으면 일어났다고 말을 해야지",00:16:21,00:16:21,00:16:21
설명,[새 울음],00:16:30,00:16:30,00:16:30
설명,[차분한 음악],00:16:56,00:16:56,00:16:56
빈센조,"뭘 그렇게 보세요, 변호사님?",00:16:58,00:16:58,00:16:58
빈센조,"아, 얼마 전에",00:17:00,00:17:00,00:17:00
빈센조,홍차영 정신 차리라고 제가 보낸 겁니다,00:17:02,00:17:02,00:17:02
유찬,"아유, 이놈 이거 정신 줄만 바로잡으면",00:17:06,00:17:06,00:17:06
유찬,정말 어마어마한 변호사가 될 텐데,00:17:08,00:17:08,00:17:08
설명,[웃음],00:17:11,00:17:11,00:17:11
유찬,이제 세상이 바뀌었어요,00:17:12,00:17:12,00:17:12
유찬,나같이 마음만 앞서고 바른 것만 외치는 노땅은,00:17:14,00:17:14,00:17:14
유찬,이 썩어 빠진 놈들을 절대 이길 수가 없어요,00:17:18,00:17:18,00:17:18
유찬,"독하고, 강하고, 뻔뻔하게",00:17:21,00:17:21,00:17:21
유찬,그놈들을 상대해야 돼요,00:17:23,00:17:23,00:17:23
유찬,그러기엔 우리 홍차영이가 딱인데,00:17:25,00:17:25,00:17:25
유찬,"아니, 그럼",00:17:29,00:17:29,00:17:29
유찬,홍차영 변호사한테 직접 말씀해 보시지 그랬어요,00:17:30,00:17:30,00:17:30
유찬,"아유, 그 녀석이 내 말 듣겠어요?",00:17:32,00:17:32,00:17:32
유찬,나중에 때가 되면,00:17:35,00:17:35,00:17:35
유찬,혹시 내가 말 못 하게 되면,00:17:38,00:17:38,00:17:38
유찬,변호사님이 대신 전해 주세요,00:17:40,00:17:40,00:17:40
차영,담배도 안 피우면서 라이터는 왜 그래요?,00:17:53,00:17:53,00:17:53
설명,[빈센조가 라이터를 달칵 닫는다],00:17:57,00:17:57,00:17:57
빈센조,이 소리 들으면 [빈센조가 라이터를 달칵거린다],00:17:59,00:17:59,00:17:59
빈센조,집중도 잘되고 안정도 돼서요,00:18:01,00:18:01,00:18:01
빈센조,앞으로 어떻게 할 생각입니까?,00:18:06,00:18:06,00:18:06
차영,뭔가 찝찝해서요,00:18:09,00:18:09,00:18:09
차영,사고랑 피해자 정황들,00:18:12,00:18:12,00:18:12
차영,확인 좀 다시 해 보려고요,00:18:15,00:18:15,00:18:15
빈센조,이미 다 끝난 사건입니다,00:18:18,00:18:18,00:18:18
차영,"알아요, 끝난 거",00:18:21,00:18:21,00:18:21
차영,그냥 확인만 다시 해 보자는 거죠,00:18:24,00:18:24,00:18:24
빈센조,왜요?,00:18:29,00:18:29,00:18:29
빈센조,아버지에게 못 한 것들 그렇게라도 만회하고 싶어요?,00:18:32,00:18:32,00:18:32
설명,[무거운 음악],00:18:35,00:18:35,00:18:35
빈센조,그게 아니라,00:18:36,00:18:36,00:18:36
빈센조,새로운 사실이 있을지도 모르잖아요,00:18:37,00:18:37,00:18:37
빈센조,2주 전까지만 해도 아버지 뒤통수를 쳤던 사람이,00:18:41,00:18:41,00:18:41
빈센조,이제야 뭔가를 해 본다?,00:18:45,00:18:45,00:18:45
설명,[빈센조의 헛웃음],00:18:48,00:18:48,00:18:48
빈센조,그때부터 아버지를 위하지 그랬어요,00:18:49,00:18:49,00:18:49
빈센조,"아니, 뇌가 부었다 가라앉으면",00:18:51,00:18:51,00:18:51
빈센조,막말이 나오고 그런가 봐요?,00:18:54,00:18:54,00:18:54
빈센조,어쨌든 아무것도 하지 말아요,00:18:56,00:18:56,00:18:56
빈센조,달라질 거 하나도 없으니까,00:18:58,00:18:58,00:18:58
빈센조,지금 그게 고인의 딸한테 할 말이에요?,00:18:59,00:18:59,00:18:59
빈센조,예전부터 하고 싶은 말이었어요,00:19:02,00:19:02,00:19:02
빈센조,먼저 가겠습니다,00:19:05,00:19:05,00:19:05
설명,[차영의 헛웃음],00:19:13,00:19:13,00:19:13
설명,[헛웃음] [라디오 소리가 흘러나온다],00:19:17,00:19:17,00:19:17
빈센조,"어이없네, 정말",00:19:19,00:19:19,00:19:19
빈센조,"사람을 무슨 천하의 불효자로 만들고, 씨",00:19:21,00:19:21,00:19:21
설명,[한숨],00:19:24,00:19:24,00:19:24
라디오 속 앵커2,다음 뉴스입니다,00:19:26,00:19:26,00:19:26
라디오 속 앵커2,오늘 아침 부산 기장에서 발견된 시신의 신원은,00:19:27,00:19:27,00:19:27
라디오 속 앵커2,모 제약 회사의 연구원으로 밝혀졌습니다 [긴장되는 음악],00:19:30,00:19:30,00:19:30
라디오 속 앵커2,경찰은 해당 유가족에게 부고 소식을 전하고,00:19:33,00:19:33,00:19:33
라디오 속 앵커2,현재 부산 모 병원을 찾아온 유가족…,00:19:36,00:19:36,00:19:36
설명,[타이어 마찰음],00:19:40,00:19:40,00:19:40
영상 속 기자3,연구원 유 씨는 회사에 예약 메일을 보내,00:19:48,00:19:48,00:19:48
영상 속 기자3,유서를 남긴 것으로 전해집니다,00:19:50,00:19:50,00:19:50
영상 속 기자3,경찰은 자살로 판단하고 있는데요,00:19:53,00:19:53,00:19:53
영상 속 기자3,유 씨가 제약 원료를 외부로 빼돌린 혐의로,00:19:55,00:19:55,00:19:55
영상 속 기자3,회사의 내사를 받자 중압감을 이기지 못하고,00:19:57,00:19:57,00:19:57
영상 속 기자3,극단적인 선택을 한 것으로 경찰은 보고 있습니다,00:20:00,00:20:00,00:20:00
영상 속 기자3,경찰은 유가족에게 유서를 전달하고,00:20:03,00:20:03,00:20:03
영상 속 기자3,정확한 자살 경위를 조사할 예정입니다,00:20:06,00:20:06,00:20:06
영상 속 기자3,YSN 뉴스 최예빈입니다 [떨리는 숨소리],00:20:09,00:20:09,00:20:09
설명,[통화 연결음],00:20:16,00:20:16,00:20:16
영상 속 기자3,"예, 구 형사님",00:20:18,00:20:18,00:20:18
영상 속 기자3,지금 급히 알아봐 주실 정보가 하나 있어요,00:20:20,00:20:20,00:20:20
철욱,"저, 사, 사무장님",00:20:23,00:20:23,00:20:23
철욱,"제가 그, 경호원이든 뭐, 잡일이든 도와드릴 테니까",00:20:25,00:20:25,00:20:25
철욱,문 닫지 말아요,00:20:30,00:20:30,00:20:30
철욱,더 이상 운영이 힘들어요,00:20:32,00:20:32,00:20:32
철욱,법인 등기도 곧 말소될 것 같고요,00:20:34,00:20:34,00:20:34
철욱,"저, 운영비 없으면은",00:20:36,00:20:36,00:20:36
철욱,우리 전당포에 아무거나 줘 봐요,00:20:38,00:20:38,00:20:38
철욱,내가 잘 잡아 드릴게,00:20:41,00:20:41,00:20:41
연진,"어유, 잡기는 뭘 잡아 줘, 어?",00:20:43,00:20:43,00:20:43
연진,우리가 돈이 어디 있어,00:20:45,00:20:45,00:20:45
철욱,"돈, 돈이… [주성의 한숨]",00:20:46,00:20:46,00:20:46
미리,변호사님!,00:20:48,00:20:48,00:20:48
주성,[홍식의 의아한 신음] 변호사님!,00:20:50,00:20:50,00:20:50
주성,오셨군요,00:20:51,00:20:51,00:20:51
설명,[사람들의 반가운 숨소리],00:20:53,00:20:53,00:20:53
홍식,"빈 변, 빈 변",00:20:54,00:20:54,00:20:54
홍식,나름 걱정했어요,00:20:59,00:20:59,00:20:59
홍식,"네, 감사합니다",00:21:01,00:21:01,00:21:01
철욱,"뭐, 생각보다 괜찮아 보이시네",00:21:02,00:21:02,00:21:02
빈센조,그럼,00:21:07,00:21:07,00:21:07
연진,"그, 저기요",00:21:09,00:21:09,00:21:09
연진,"그, 우리 다른 건물로 이주시켜 주신다는 약속 말이에요",00:21:10,00:21:10,00:21:10
연진,그 얘긴 나중에 하시죠,00:21:14,00:21:14,00:21:14
연진,제가 휴식이 좀 필요해서요,00:21:17,00:21:17,00:21:17
연진,아…,00:21:18,00:21:18,00:21:18
주성,"네, 일단 쉬시고",00:21:18,00:21:18,00:21:18
래리 강,얘기를 나중에 나누자는 건,00:21:20,00:21:20,00:21:20
래리 강,"저, 다시 생각해 본다는 말인가요?",00:21:23,00:21:23,00:21:23
래리 강,말 그대로 나중에 얘기 나누자는 말입니다,00:21:28,00:21:28,00:21:28
홍식,혹시 변심한 거 아니여?,00:21:32,00:21:32,00:21:32
토토,"아, 그, 이태리 사람들은 시간 약속도 그렇고",00:21:35,00:21:35,00:21:35
토토,약속을 아주 잘 지키지 않습니까?,00:21:38,00:21:38,00:21:38
토토,"아, 안 그렇습니까?",00:21:40,00:21:40,00:21:40
희수,"아유, 그럼 안 되죠",00:21:41,00:21:41,00:21:41
희수,우린 변호사님만 철석같이 믿고 있는데,00:21:43,00:21:43,00:21:43
연진,우리같이 없는 사람들,00:21:46,00:21:46,00:21:46
연진,헷갈리게 하시고 그러면 안 돼요,00:21:48,00:21:48,00:21:48
홍식,"그려, 우리가 무슨 축구공도 아니고…",00:21:50,00:21:50,00:21:50
설명,[사람들이 웅성거린다],00:21:51,00:21:51,00:21:51
연진,산 사람은 살아야 될 거 아니야! 어? [철욱이 연진을 말린다],00:21:53,00:21:53,00:21:53
빈센조,당신들! [주성의 놀란 신음],00:22:01,00:22:01,00:22:01
설명,[빈센조의 한숨] [흥미로운 음악],00:22:03,00:22:03,00:22:03
빈센조,당신들 너무 무례한 거 아닙니까?,00:22:04,00:22:04,00:22:04
빈센조,정당히 대가 치르지도 않고 도움받으면서,00:22:06,00:22:06,00:22:06
빈센조,할 수 있는 게 고작 의심하고 투덜대는 것밖에 없습니까?,00:22:09,00:22:09,00:22:09
빈센조,"아, 우리가 돈을 안 줘서 그런 거구나?",00:22:12,00:22:12,00:22:12
빈센조,그 말이 아니라,00:22:14,00:22:14,00:22:14
빈센조,최소한의 신뢰는 있어야 하지 않냐 이 말입니다!,00:22:16,00:22:16,00:22:16
희수,우리는 하도 데고 당하고 그래서,00:22:19,00:22:19,00:22:19
희수,사람 쉽게 잘 못 믿어요,00:22:23,00:22:23,00:22:23
래리 강,변호사님도 저희 입장 돼 보세요,00:22:26,00:22:26,00:22:26
빈센조,자꾸 이런 식이면,00:22:29,00:22:29,00:22:29
빈센조,저도 여러분과의 약속 지킬 생각 없습니다,00:22:30,00:22:30,00:22:30
빈센조,결국 안 지키시겠다 이 말씀이시네요,00:22:32,00:22:32,00:22:32
철욱,"아니, 지금…",00:22:35,00:22:35,00:22:35
철욱,"그런 뜻이 아니잖아, 좀",00:22:36,00:22:36,00:22:36
철욱,"아유, 진짜 답답해!",00:22:38,00:22:38,00:22:38
희수,자꾸 이랬다저랬다 하시면은,00:22:39,00:22:39,00:22:39
희수,우리도 변호사님 못 믿어요,00:22:44,00:22:44,00:22:44
희수,그러시죠,00:22:48,00:22:48,00:22:48
희수,저 못 믿겠으면 다른 변호사 알아보시죠,00:22:50,00:22:50,00:22:50
설명,[사람들의 당황한 신음],00:22:54,00:22:54,00:22:54
석도,"[박수 치며] 이야, 분위기 좋네, 어?",00:22:56,00:22:56,00:22:56
석도,[웃으며] 분위기 좋아 [흥미로운 음악],00:22:59,00:22:59,00:22:59
석도,"아유, 대동단결해서",00:23:03,00:23:03,00:23:03
석도,화염병이라도 만들고 있나 싶어서 왔는데,00:23:05,00:23:05,00:23:05
석도,"아이, 콩가루 분위기 좋아",00:23:08,00:23:08,00:23:08
석도,[웃으며] 내가 바라던 게 바로 이런 개판이야,00:23:09,00:23:09,00:23:09
석도,어디 보자,00:23:13,00:23:13,00:23:13
석도,꼰대 변호사는 요단강 건넜고,00:23:15,00:23:15,00:23:15
석도,이태리 변호사는 이제 막 손절했고,00:23:18,00:23:18,00:23:18
석도,"자, 다들 나랑 보상 얘기나 나누지, 뭐, 어?",00:23:21,00:23:21,00:23:21
석도,잘해 드릴게,00:23:24,00:23:24,00:23:24
석도,잘해 주긴 뭘 잘해 줘,00:23:25,00:23:25,00:23:25
석도,닭갈빗집 서비스도 아니고,00:23:27,00:23:27,00:23:27
수남,"다 들린다, 이씨! [쓸쓸한 음악]",00:23:28,00:23:28,00:23:28
수남,그 비니 안 덥냐?,00:23:30,00:23:30,00:23:30
수남,면상부터가 폭염이야,00:23:32,00:23:32,00:23:32
수남,겁나게 덥게 생겼어 [수남의 웃음],00:23:33,00:23:33,00:23:33
수남,자기 면상은 장마철인가 우중충하게 생겨 가지고 [매미 울음 효과음],00:23:35,00:23:35,00:23:35
수남,"뭐, 뭐? 너 지금 나한테 뭐라 그랬어? 이씨 [천둥소리 효과음]",00:23:38,00:23:38,00:23:38
빈센조,쓸데없는 소리 하지 말고 가,00:23:40,00:23:40,00:23:40
석도,"아유, 재수 없어, 제삼자는 좀 빠져 [수남의 한숨]",00:23:42,00:23:42,00:23:42
석도,필요 이상으로 가오 잡지 말고,00:23:44,00:23:44,00:23:44
래리 강,보상 협상은 어떻게 하나요?,00:23:46,00:23:46,00:23:46
철욱,래리 원장 [익살스러운 음악],00:23:48,00:23:48,00:23:48
래리 강,얘기라도 나눠 봐야죠,00:23:50,00:23:50,00:23:50
석도,우리 사무실로 도장만 갖고 와,00:23:51,00:23:51,00:23:51
석도,"그럼 원스톱으로 오케이, 굿",00:23:53,00:23:53,00:23:53
설명,[석도의 웃음] [수남이 거든다],00:23:55,00:23:55,00:23:55
설명,[빈센조의 헛웃음],00:23:58,00:23:58,00:23:58
석도,"어이, 이태리 변호사",00:24:00,00:24:00,00:24:00
석도,개발 팀장한테 뭔 장난을 쳤길래,00:24:04,00:24:04,00:24:04
석도,건물도 너도 못 조지게 하냐?,00:24:06,00:24:06,00:24:06
석도,그건 네가 알아서 뭐 하게?,00:24:09,00:24:09,00:24:09
석도,"아, 이 새끼가!",00:24:10,00:24:10,00:24:10
석도,"허세가 아주 그냥 대기권을 뚫고 나가네, 씨",00:24:11,00:24:11,00:24:11
석도,"아가리 안 닫냐? 어른들 담소 나누는데, 씨",00:24:13,00:24:13,00:24:13
수남,재수가 너무 없어 가지고,00:24:17,00:24:17,00:24:17
수남,반사적으로다가 그만 [석도의 한숨],00:24:18,00:24:18,00:24:18
수남,죄송합니다,00:24:20,00:24:20,00:24:20
수남,잘 들어라,00:24:24,00:24:24,00:24:24
설명,[의미심장한 음악],00:24:24,00:24:24,00:24:24
석도,이 건물 헐고 첫 세멘 붓는 날,00:24:26,00:24:26,00:24:26
석도,너 그 밑에 묻어 줄게,00:24:29,00:24:29,00:24:29
석도,그럼 그 밑에 너도 같이 있게 될 거야,00:24:35,00:24:35,00:24:35
석도,내가 순장을 좋아해서,00:24:38,00:24:38,00:24:38
설명,[웃음],00:24:42,00:24:42,00:24:42
석도,어?,00:24:43,00:24:43,00:24:43
