actor,script,start_time,end_time,duration
석도,"아, 이 잔인한 새끼, 아, 진짜",00:01:55,00:01:55,00:01:55
석도,"찍었어, 빨리 올려, 어, 빨리 올려, 어",00:01:58,00:01:58,00:01:58
석도,뭐 해? 올려,00:02:00,00:02:00,00:02:00
석도,"아, 빨리 올려, 빨리 올려",00:02:00,00:02:00,00:02:00
석도,"아, 빨리 올려!",00:02:03,00:02:03,00:02:03
부하,형님!,00:02:05,00:02:05,00:02:05
설명,[사람들의 놀란 신음],00:02:06,00:02:06,00:02:06
설명,[석도의 아파하는 신음],00:02:12,00:02:12,00:02:12
수남,"형님, 괜찮으십니…",00:02:15,00:02:15,00:02:15
수남,"[놀라며] 피멍, 피멍",00:02:17,00:02:17,00:02:17
설명,[석도의 놀란 신음],00:02:19,00:02:19,00:02:19
수남,"[울먹이며] 아, 이거 잘못하면 혈전 생기는데",00:02:21,00:02:21,00:02:21
수남,혈전 생기는데!,00:02:24,00:02:24,00:02:24
설명,[석도의 성난 신음],00:02:25,00:02:25,00:02:25
설명,[아파하는 신음],00:02:27,00:02:27,00:02:27
설명,[긴장되는 음악],00:02:28,00:02:28,00:02:28
석도,이 새끼 죽여,00:02:31,00:02:31,00:02:31
수남,"연장, 연장! [부하들이 달그락거린다]",00:02:32,00:02:32,00:02:32
설명,[빈센조의 한숨],00:02:33,00:02:33,00:02:33
빈센조,아무리 양아치여도,00:02:34,00:02:34,00:02:34
빈센조,"약속을 너무 빨리 깨는 거 아닌가, 응?",00:02:36,00:02:36,00:02:36
설명,[수남의 기합],00:02:40,00:02:40,00:02:40
설명,[부하들의 기합] [강렬한 음악],00:02:41,00:02:41,00:02:41
설명,[경찰의 놀란 신음] [무전기 신호음],00:02:43,00:02:43,00:02:43
경찰,"그만, 그만, 그만, 그만",00:02:46,00:02:46,00:02:46
경찰,아이씨,00:02:47,00:02:47,00:02:47
경찰,"박 사장님, 빨리 해산해요 [흥미로운 음악]",00:02:49,00:02:49,00:02:49
경찰,밖에 기자들 엄청 와 있어요,00:02:51,00:02:51,00:02:51
경찰,"아니, 기자들이 갑자기 왜?",00:02:53,00:02:53,00:02:53
경찰,"아이, 그건 나도 모르죠",00:02:54,00:02:54,00:02:54
경찰,"자, 자, 신속히 해산",00:02:57,00:02:57,00:02:57
경찰,"[부하들의 당황한 신음] 해산, 해산, 해산",00:02:59,00:02:59,00:02:59
석도,"아이, 좀 나와 봐, 좀, 씨",00:03:02,00:03:02,00:03:02
석도,야,00:03:04,00:03:04,00:03:04
석도,야!,00:03:05,00:03:05,00:03:05
석도,딱 있어라,00:03:08,00:03:08,00:03:08
석도,조만간 프라자 앞에 매달아 줄 테니까,00:03:10,00:03:10,00:03:10
석도,"에이씨, 진짜",00:03:12,00:03:12,00:03:12
석도,"아, 이거 혈전 오는데, 씨",00:03:14,00:03:14,00:03:14
홍식,"저거 진짜, 저거…",00:03:17,00:03:17,00:03:17
연진,"아유, 진짜",00:03:17,00:03:17,00:03:17
홍식,"이게 다 뭐여, 진짜, 이게?",00:03:20,00:03:20,00:03:20
홍식,"나 좀 봅시다, 변호사님",00:03:22,00:03:22,00:03:22
홍식,[흥미로운 음악] 아이고,00:03:28,00:03:28,00:03:28
설명,[유찬이 책상을 쾅쾅 친다],00:03:29,00:03:29,00:03:29
유찬,내가 분명히 말했죠 절대 장난치지 말라고,00:03:31,00:03:31,00:03:31
유찬,장난 아닙니다,00:03:34,00:03:34,00:03:34
유찬,조 사장님은 협박을 당해 계약서에 사인한 거라고,00:03:35,00:03:35,00:03:35
유찬,몇 번 말씀드립니까,00:03:38,00:03:38,00:03:38
유찬,협박?,00:03:39,00:03:39,00:03:39
설명,[헛웃음],00:03:40,00:03:40,00:03:40
유찬,"야, 서로 주먹다짐 쇼나 하고 말이야",00:03:41,00:03:41,00:03:41
유찬,"참 대단들 하십디다, 예?",00:03:43,00:03:43,00:03:43
유찬,"유치하게 이게 뭡니까, 이게!",00:03:45,00:03:45,00:03:45
빈센조,"아니, 사람 말을!",00:03:47,00:03:47,00:03:47
빈센조,"[이탈리아어] 왜 내 말을 안 믿는 거야, 왜!",00:03:49,00:03:49,00:03:49
빈센조,[한국어] 이탈리아 말 나오는 거 보니까,00:03:52,00:03:52,00:03:52
빈센조,뭔가 찔리신 거 같은데요?,00:03:54,00:03:54,00:03:54
빈센조,[이탈리아어] 그쪽은 조용히 해요!,00:03:55,00:03:55,00:03:55
빈센조,"[한국어] 씁, 뭔가 나쁜 말 같다",00:03:57,00:03:57,00:03:57
설명,[반짝이는 효과음] [빈센조의 한숨],00:03:59,00:03:59,00:03:59
빈센조,아니,00:04:02,00:04:02,00:04:02
빈센조,건물이 팔렸으면 제가 여기 왜 있겠습니까?,00:04:04,00:04:04,00:04:04
빈센조,수임료 받고 한국 뜨면 그만 아닙니까?,00:04:06,00:04:06,00:04:06
빈센조,"듣고 보니 그렇네, 또",00:04:08,00:04:08,00:04:08
유찬,시끄러워!,00:04:09,00:04:09,00:04:09
유찬,"그래요, 돌아가요, 당신 나라로",00:04:12,00:04:12,00:04:12
유찬,괜히 애먼 사람들 피해 주지 말고,00:04:13,00:04:13,00:04:13
유찬,"바벨건설, 바벨제약, 우상",00:04:16,00:04:16,00:04:16
유찬,하나같이 다 쓰레기야,00:04:18,00:04:18,00:04:18
유찬,"돌아가, 다 돌아가!",00:04:20,00:04:20,00:04:20
유찬,결국 폭탄이 나한테 날아오네,00:04:21,00:04:21,00:04:21
유찬,"와, 참!",00:04:23,00:04:23,00:04:23
유찬,[차영의 헛웃음] 제 말 믿지 않으셔도 좋습니다,00:04:24,00:04:24,00:04:24
빈센조,전 이 건물 꼭 되찾을 겁니다,00:04:26,00:04:26,00:04:26
설명,[헛웃음],00:04:32,00:04:32,00:04:32
차영,이 건물 다시 못 찾아요 [문이 달칵 열린다],00:04:34,00:04:34,00:04:34
차영,"한 번 사인하면 끝이죠, 뭐",00:04:36,00:04:36,00:04:36
설명,[문이 탁 닫힌다],00:04:38,00:04:38,00:04:38
차영,치,00:04:39,00:04:39,00:04:39
설명,[문이 달칵 열린다],00:04:41,00:04:41,00:04:41
주성,어떻게 오셨습니까? [문이 탁 닫힌다],00:04:44,00:04:44,00:04:44
기자1,HBN 오보영 기자입니다,00:04:45,00:04:45,00:04:45
기자1,"그, 제보 주신…",00:04:47,00:04:47,00:04:47
기자1,빈센조 까사노 씨 여기 계십니까?,00:04:50,00:04:50,00:04:50
설명,[흥미로운 음악],00:04:53,00:04:53,00:04:53
기자1,제보요?,00:04:54,00:04:54,00:04:54
설명,[빈센조의 한숨],00:05:00,00:05:00,00:05:00
차영,변호사님,00:05:01,00:05:01,00:05:01
차영,나름 반전이 좋네요 기자들도 부르고?,00:05:04,00:05:04,00:05:04
차영,그럼에도 불구하고 상식적으로 이해가 안 가는 게 있어서요,00:05:08,00:05:08,00:05:08
차영,"아니, 왜 의뢰인보다 변호사가 더 흥분하고",00:05:13,00:05:13,00:05:13
차영,파이팅 넘치고 그럴까요?,00:05:16,00:05:16,00:05:16
차영,건물도 최고가로 매각됐으니 수임료도 엄청날 텐데?,00:05:18,00:05:18,00:05:18
차영,돈 문제를 떠나 이 정도면 분노할 일 아닙니까?,00:05:23,00:05:23,00:05:23
차영,"아니요, 변호사는 딱 여기서 여기까지만",00:05:25,00:05:25,00:05:25
차영,관여하는 게 원칙이에요,00:05:29,00:05:29,00:05:29
차영,유럽 쪽 변호사들 이런 거 철저하지 않아요?,00:05:30,00:05:30,00:05:30
차영,그래서 말하고 싶은 게 뭡니까?,00:05:33,00:05:33,00:05:33
차영,제 경험상 다른 이유가 있는 거죠,00:05:37,00:05:37,00:05:37
차영,이렇게 오버하게 할 만한 무언가,00:05:39,00:05:39,00:05:39
차영,그러니까,00:05:41,00:05:41,00:05:41
설명,[흥미로운 음악],00:05:43,00:05:43,00:05:43
차영,그게 도대체 뭘까요?,00:05:47,00:05:47,00:05:47
차영,그건 저도 모르죠,00:05:49,00:05:49,00:05:49
차영,하지만 이 건물 가치보다 훨씬 더 큰 거겠죠?,00:05:51,00:05:51,00:05:51
설명,[혀를 쯧 찬다],00:06:14,00:06:14,00:06:14
철욱,"내가 이럴 줄 알았어요, 어?",00:06:15,00:06:15,00:06:15
철욱,"하여간 그, 양복 입고 가오 잡는 놈들이 다 그렇지, 뭘",00:06:19,00:06:19,00:06:19
철욱,"5박 6일이 뭐야, 아주",00:06:23,00:06:23,00:06:23
철욱,"10박 11일을, 그냥 길로틴 초크 해 버릴 거야, 그냥",00:06:24,00:06:24,00:06:24
철욱,"거, 앉아서 좀 얘기하세요, 앉아서!",00:06:27,00:06:27,00:06:27
설명,[래리 강의 한숨],00:06:30,00:06:30,00:06:30
철욱,어,00:06:30,00:06:30,00:06:30
연진,"앉아, 앉아, 앉아",00:06:30,00:06:30,00:06:30
희수,진짜 우리,00:06:31,00:06:31,00:06:31
희수,제대로 뒤통수 맞은 거 맞죠?,00:06:33,00:06:33,00:06:33
연진,"아유, 그러게 내가 믿지 말자 그랬잖아",00:06:35,00:06:35,00:06:35
연진,얼굴값 할 거라고!,00:06:37,00:06:37,00:06:37
연진,내 음식 까 댈 때부터 알아봤어,00:06:39,00:06:39,00:06:39
토토,"누가 봐도 내 얼굴이 형인데, 그냥 반말이나 막 해 대고",00:06:41,00:06:41,00:06:41
토토,이 브랄로인지 빈센조인지,00:06:44,00:06:44,00:06:44
토토,요놈이 건물주보다 더 나쁜 놈이여,00:06:46,00:06:46,00:06:46
래리 강,맞습니다,00:06:49,00:06:49,00:06:49
래리 강,연기까지 하면서 우릴 속였다고요,00:06:50,00:06:50,00:06:50
철욱,제가 정의 구현 한번 들어갈까요?,00:06:52,00:06:52,00:06:52
철욱,[흥미로운 음악] 빈센조 면상이랑 시멘트 바닥이랑 그냥 상견례 한번 하게,00:06:55,00:06:55,00:06:55
철욱,"바닥에 확 찍어 버려, 그냥?",00:06:59,00:06:59,00:06:59
미리,"어머, 아무리 화나셨어도",00:07:01,00:07:01,00:07:01
미리,빈센조 변호사님 얼굴은 건들면 안 되죠,00:07:03,00:07:03,00:07:03
미리,당신이나 술 처먹고 아스팔트랑 하이 파이브나 하지 마,00:07:06,00:07:06,00:07:06
희수,"아, 우린 왜 맨날 속기만 할까?",00:07:09,00:07:09,00:07:09
희수,"우리 딱히 멍청한 것도 아닌데, 어?",00:07:11,00:07:11,00:07:11
연진,"그렇다고 뭐, 딱히 똑똑한 것도 아니지 [목탁 소리 효과음]",00:07:14,00:07:14,00:07:14
연진,"언니, 난 아직도 구구단 틀려",00:07:16,00:07:16,00:07:16
연진,"어머, 너 웬일이니?",00:07:18,00:07:18,00:07:18
설명,[한숨],00:07:19,00:07:19,00:07:19
미리,전 합의서에 직인 하려고 도장까지 새로 팠는데,00:07:20,00:07:20,00:07:20
미리,"아니, 이탈리아 남자들은 원래 젠틀하지 않나요?",00:07:25,00:07:25,00:07:25
토토,아니요,00:07:29,00:07:29,00:07:29
토토,아주 뺀질거리고 그냥 거짓말에 능합니다,00:07:30,00:07:30,00:07:30
토토,"그, 요래, 요래 그냥 손짓해 가면서, 그냥 막",00:07:33,00:07:33,00:07:33
토토,이제 어찌하면 좋겠습니까? [목탁 소리 효과음],00:07:36,00:07:36,00:07:36
래리 강,"아, 스님은 다…",00:07:38,00:07:38,00:07:38
래리 강,[한숨 쉬며] 다른 절 가시면 되잖아요,00:07:39,00:07:39,00:07:39
래리 강,아닙니다,00:07:42,00:07:42,00:07:42
래리 강,저와 주지 스님은 끝까지 여러분들과 함께할 것입니다 [목탁 소리 효과음],00:07:43,00:07:43,00:07:43
래리 강,진짜 우릴 속였는지는,00:07:46,00:07:46,00:07:46
래리 강,사실 관계를 좀 더 알아봐야 할 것 같습니다,00:07:48,00:07:48,00:07:48
희수,"아, 이 마당에 무슨 사실 관계를요",00:07:50,00:07:50,00:07:50
희수,건물이 이미 넘어갔는데,00:07:53,00:07:53,00:07:53
희수,아까 기자들 부른 게 빈센조 변호사였답니다,00:07:55,00:07:55,00:07:55
홍식,"아, 지금 뭐 하자는 플레이여, 어? 사람 헷갈리게",00:07:58,00:07:58,00:07:58
홍식,빈센조 변호사가 우리 편인지 아닌지는 [신나는 음악],00:08:00,00:08:00,00:08:00
홍식,제가 좀 더 신중히 판단해 보겠습니다,00:08:02,00:08:02,00:08:02
강사,"헤이, 원, 찌르기 [사람들의 추임새]",00:08:05,00:08:05,00:08:05
설명,[명희의 거친 숨소리],00:08:07,00:08:07,00:08:07
강사,"자, 그대로 업!",00:08:09,00:08:09,00:08:09
명희,찌르기,00:08:09,00:08:09,00:08:09
강사,"헤이, 원, 투, 쓰리, 포",00:08:10,00:08:10,00:08:10
설명,[강사가 말한다] [명희의 추임새],00:08:13,00:08:13,00:08:13
설명,[명희의 거친 숨소리],00:08:16,00:08:16,00:08:16
명희,찌르기,00:08:18,00:08:18,00:08:18
설명,[강사가 계속 말한다],00:08:22,00:08:22,00:08:22
명희,"그렇지, 그렇지",00:08:24,00:08:24,00:08:24
설명,[신나는 음악이 흘러나온다],00:08:27,00:08:27,00:08:27
명희,친애하는 이남수 차관님,00:08:31,00:08:31,00:08:31
설명,[명희의 힘주는 신음],00:08:41,00:08:41,00:08:41
명희,[흥얼거리며] 자,00:08:43,00:08:43,00:08:43
명희,그러니까,00:08:49,00:08:49,00:08:49
명희,차관님하고 박대진 장관님,00:08:51,00:08:51,00:08:51
명희,그리고 JT투금의 김송현 사장,00:08:55,00:08:55,00:08:55
명희,요렇게,00:08:57,00:08:57,00:08:57
명희,'셋이서 청담동 스시집에서 밥 한 끼 먹었다',00:08:59,00:08:59,00:08:59
명희,요렇게만 말씀해 주시면 돼요,00:09:03,00:09:03,00:09:03
명희,밥 한 끼로 또 무슨 소설을,00:09:04,00:09:04,00:09:04
명희,기자들과 공동 집필 할 예정입니까?,00:09:07,00:09:07,00:09:07
명희,"허, 참",00:09:09,00:09:09,00:09:09
명희,사람 섭하게 하시네,00:09:10,00:09:10,00:09:10
명희,차관님 보호하려고요,00:09:13,00:09:13,00:09:13
명희,"완전 뭐, 비공개에다가 기자 한 명도 안 불렀어요",00:09:15,00:09:15,00:09:15
이 차관,JT투금 엮어서 저 위까지 타고 갈 거 아닙니까,00:09:18,00:09:18,00:09:18
이 차관,[긴장되는 음악] 난 그 길 못 내드립니다,00:09:22,00:09:22,00:09:22
명희,"차관님, 제 특기가 뭔지 아십니까?",00:09:24,00:09:24,00:09:24
명희,미담으로 시작해서 괴담으로 끝내기입니다,00:09:27,00:09:27,00:09:27
명희,"하하, 그러십니까?",00:09:31,00:09:31,00:09:31
설명,[웃음],00:09:33,00:09:33,00:09:33
설명,[헛웃음],00:09:34,00:09:34,00:09:34
명희,안 믿으시네,00:09:36,00:09:36,00:09:36
명희,빚만 10억 7천에다,00:09:40,00:09:40,00:09:40
명희,집 한 채도 없던 청백리의 상징 김의평 장관 [의미심장한 음악],00:09:42,00:09:42,00:09:42
명희,그런 김 장관을,00:09:47,00:09:47,00:09:47
명희,20억 부정 축재로 몰아 자살하게 만든 게 누구게요?,00:09:50,00:09:50,00:09:50
명희,"이봐요, 최명희 검사!",00:09:55,00:09:55,00:09:55
명희,"차관님, 내가요",00:09:56,00:09:56,00:09:56
명희,홀딱 다 젖은 옷에서도 탈탈 먼지 털어 내는 인간입니다,00:09:58,00:09:58,00:09:58
명희,두고 보세요,00:10:04,00:10:04,00:10:04
조 사장,"죄송합니다, 변호사님",00:10:06,00:10:06,00:10:06
빈센조,그게 무슨 말씀이십니까,00:10:08,00:10:08,00:10:08
설명,[심전도계 비프음],00:10:10,00:10:10,00:10:10
설명,[한숨],00:10:11,00:10:11,00:10:11
빈센조,가족들이 안전하다니까 그걸로 됐습니다,00:10:12,00:10:12,00:10:12
설명,[한숨],00:10:15,00:10:15,00:10:15
빈센조,[웅얼거리며] 프라자 건물…,00:10:18,00:10:18,00:10:18
조 사장,프라자 건물요 [의미심장한 음악],00:10:22,00:10:22,00:10:22
조 사장,바벨건설이 허물어 버리면 들키게 됩니다,00:10:25,00:10:25,00:10:25
조 사장,반드시 변호사님께서 먼저 무너뜨리셔야 합니다,00:10:28,00:10:28,00:10:28
빈센조,여기서 끝이 아닙니다,00:10:37,00:10:37,00:10:37
빈센조,그 밀실에는 특별한 점이 있습니다,00:10:39,00:10:39,00:10:39
빈센조,어떤 특별한 점입니까?,00:10:45,00:10:45,00:10:45
빈센조,[흥미진진한 음악] 밀실 구조에 관한 겁니다,00:10:47,00:10:47,00:10:47
빈센조,건물을 지탱하는 기둥과 보에 밀실 구조를 밀착시키고,00:10:49,00:10:49,00:10:49
빈센조,특수 제작 된 충격 강화 장치가 설치될 겁니다,00:10:54,00:10:54,00:10:54
빈센조,그러면 밀실의 어느 면에 충격을 가해도 [망치질 효과음],00:10:58,00:10:58,00:10:58
빈센조,[우지끈거리는 효과음] 그 충격은 바로 기둥과 보에 전달돼 균열이 생기고,00:11:01,00:11:01,00:11:01
빈센조,건물은 바로 붕괴되죠,00:11:05,00:11:05,00:11:05
설명,[도둑의 기합],00:11:13,00:11:13,00:11:13
빈센조,누군가 밀실을 부수고 금을 꺼내려 한다면,00:11:15,00:11:15,00:11:15
설명,[보안 장치 작동음] [빈센조가 살짝 웃는다],00:11:19,00:11:19,00:11:19
빈센조,그곳은 바로,00:11:23,00:11:23,00:11:23
빈센조,그들의 무덤이 될 겁니다,00:11:25,00:11:25,00:11:25
빈센조,그리고 중요한 한 가지,00:11:27,00:11:27,00:11:27
빈센조,밀실을 만든 사람과,00:11:31,00:11:31,00:11:31
빈센조,이곳 존재를 아는 모든 사람들은 반드시 처리하십시오,00:11:33,00:11:33,00:11:33
빈센조,물론 저와 조 사장님은 제외하고요,00:11:38,00:11:38,00:11:38
남자1,"음, 쉿",00:11:43,00:11:43,00:11:43
빈센조,사장님 이외의 누군가가 금을 빼낼 방법은,00:11:45,00:11:45,00:11:45
빈센조,건물을,00:11:50,00:11:50,00:11:50
빈센조,무너뜨리는 방법밖에는 없습니다,00:11:55,00:11:55,00:11:55
빈센조,이 구조에 관한 설계 도면은,00:11:58,00:11:58,00:11:58
빈센조,우정의 증표로 저희 패밀리가 제공해 드리겠습니다 [조 사장이 중국어로 통역한다],00:12:00,00:12:00,00:12:00
설명,[흥미로운 음악],00:12:05,00:12:05,00:12:05
빈센조,"""중국 대부호 왕샤오린 수영 직후 심장 마비로 사망!""",00:12:13,00:12:13,00:12:13
빈센조,왕 회장의 가족도 밀실의 존재를 알고 있나요?,00:12:31,00:12:31,00:12:31
조 사장,아닙니다,00:12:34,00:12:34,00:12:34
조 사장,"변호사님, 저, 왕 회장만 알고 있습니다",00:12:35,00:12:35,00:12:35
조 사장,왕 회장 성정상,00:12:39,00:12:39,00:12:39
조 사장,그 누구에게도 말하지 않았을 겁니다,00:12:40,00:12:40,00:12:40
설명,[찻잔을 탁 내려놓는다],00:12:44,00:12:44,00:12:44
조 사장,조 사장님,00:12:47,00:12:47,00:12:47
조 사장,저랑 노후 보장 비즈니스 하나 안 하실래요?,00:12:49,00:12:49,00:12:49
설명,[의미심장한 음악],00:12:52,00:12:52,00:12:52
조 사장,바벨건설이 주변 상가 건물과 주택들을 매입하기 시작했습니다,00:12:57,00:12:57,00:12:57
조 사장,저에게도 연락이 왔고요,00:13:02,00:13:02,00:13:02
조 사장,어떻게 할까요?,00:13:04,00:13:04,00:13:04
조 사장,팔지 않고 재건축한다고 하세요,00:13:05,00:13:05,00:13:05
조 사장,우린 재건축 시작하자마자 이틀만 있으면 됩니다,00:13:07,00:13:07,00:13:07
조 사장,금을 땅 밖으로 빼낼 수 있는 이틀,00:13:11,00:13:11,00:13:11
설명,[목탁 소리 효과음],00:13:19,00:13:19,00:13:19
빈센조,이 절을 빨리 내보내고 건물을 무너뜨려야 한다,00:13:20,00:13:20,00:13:20
빈센조,금을 꺼내야 한다,00:13:24,00:13:24,00:13:24
철욱,"저, 공사는 언제 들어오라고 할까요?",00:13:26,00:13:26,00:13:26
채신,"아, 그 친구분께 한 3일 후쯤…",00:13:29,00:13:29,00:13:29
채신,오시라고 하면 됩니다 [빈센조가 인사한다],00:13:35,00:13:35,00:13:35
철욱,"예, 알겠습니다",00:13:36,00:13:36,00:13:36
빈센조,"[웃으며] 아니, 무슨 공사를 하시나 봅니다",00:13:38,00:13:38,00:13:38
빈센조,"예, 난약사 보일러 공사요",00:13:42,00:13:42,00:13:42
빈센조,[의미심장한 음악] 아…,00:13:45,00:13:45,00:13:45
철욱,근데 여기 어쩐 일이실까요?,00:13:47,00:13:47,00:13:47
설명,[당황한 신음],00:13:49,00:13:49,00:13:49
빈센조,"글이 좋더라고요, 지난번에 보니까",00:13:51,00:13:51,00:13:51
철욱,예,00:13:53,00:13:53,00:13:53
빈센조,'부정한 방법으로 부자가 되기를 바라지 말라',00:13:55,00:13:55,00:13:55
철욱,"그러게, 그러면 안 되는데요",00:13:58,00:13:58,00:13:58
철욱,스님,00:14:01,00:14:01,00:14:01
빈센조,'재산과 토지를 바라지 말라',00:14:02,00:14:02,00:14:02
빈센조,'떳떳한 방법으로…',00:14:04,00:14:04,00:14:04
철욱,들어가시죠,00:14:05,00:14:05,00:14:05
채신,고맙습니다,00:14:05,00:14:05,00:14:05
설명,[문이 달칵 열린다],00:14:09,00:14:09,00:14:09
설명,[빈센조의 헛기침],00:14:12,00:14:12,00:14:12
채신,제가… [채신의 힘겨운 신음],00:14:13,00:14:13,00:14:13
채신,차가운 바닥에 앉아서 수행을 하다 보니까 [목탁 소리 효과음],00:14:15,00:14:15,00:14:15
철욱,"아유, 아이고",00:14:17,00:14:17,00:14:17
채신,치질이 자꾸…,00:14:17,00:14:17,00:14:17
철욱,저도 압니다,00:14:21,00:14:21,00:14:21
철욱,그 찢고 짓이기는 듯한 그 고통,00:14:23,00:14:23,00:14:23
철욱,주말에 바로 보일러 까시죠,00:14:27,00:14:27,00:14:27
철욱,아니야! [목소리가 울린다],00:14:29,00:14:29,00:14:29
설명,[웅장한 음악],00:14:30,00:14:30,00:14:30
빈센조,"[흥미로운 음악] 아니, 그게 아니라",00:14:40,00:14:40,00:14:40
빈센조,이 건물 어차피 헐릴 텐데,00:14:42,00:14:42,00:14:42
빈센조,굳이 왜 돈을 들여서 보일러 공사를 하십니까,00:14:44,00:14:44,00:14:44
빈센조,제가 이 전체에 깔 만한 전기 매트를 사 드리겠습니다,00:14:47,00:14:47,00:14:47
빈센조,전기 요금도 내 드리고요,00:14:50,00:14:50,00:14:50
빈센조,"됐습니다, 신경 쓰지 마십시오",00:14:51,00:14:51,00:14:51
빈센조,아니라니까! [웅장한 음악],00:14:53,00:14:53,00:14:53
철욱,"[채신의 괴로운 신음] 오, 조심",00:14:54,00:14:54,00:14:54
설명,[흥미로운 음악],00:15:00,00:15:00,00:15:00
철욱,제 호의를 무시하지 말아 주십시오,00:15:02,00:15:02,00:15:02
철욱,스님들을 위한 제 마음입니다,00:15:04,00:15:04,00:15:04
설명,[적하의 탄성] [목탁 소리 효과음],00:15:07,00:15:07,00:15:07
철욱,땅 밑에서 부처님의 기운을 또 느끼신 모양입니다,00:15:13,00:15:13,00:15:13
철욱,"아, 예, 예",00:15:16,00:15:16,00:15:16
철욱,"어, 아이고, 저, 스님",00:15:19,00:15:19,00:15:19
채신,"아, 괜찮습니다",00:15:19,00:15:19,00:15:19
철욱,"저, 정말, 정말? [채신의 아파하는 신음]",00:15:21,00:15:21,00:15:21
설명,[채신의 괴로운 신음],00:15:23,00:15:23,00:15:23
설명,[웅장한 음악],00:15:24,00:15:24,00:15:24
설명,[의미심장한 효과음],00:15:30,00:15:30,00:15:30
설명,[한숨],00:15:33,00:15:33,00:15:33
승혁,녹취록 증인은 위증으로 다 자폭했고,00:15:38,00:15:38,00:15:38
승혁,"그럼 뭐, 2차 재판 가도 증거 불충분으로 다 무효 처리네?",00:15:41,00:15:41,00:15:41
승혁,끝났네,00:15:46,00:15:46,00:15:46
승혁,"예, 아버지는 쓸 카드 다 썼습니다",00:15:47,00:15:47,00:15:47
승혁,"아, 우리 홍 선배도 이제 늙었나 보다",00:15:49,00:15:49,00:15:49
승혁,[안마봉을 탁탁 치며] 카드 수 달리는 거 보면,00:15:53,00:15:53,00:15:53
설명,[멋쩍은 숨소리],00:15:57,00:15:57,00:15:57
승혁,"그래, 마무리 잘해",00:15:58,00:15:58,00:15:58
차영,"[승혁의 힘주는 신음] 네, 대표님",00:15:59,00:15:59,00:15:59
설명,[승혁과 준우의 놀란 신음],00:16:02,00:16:02,00:16:02
차영,"야, 깜짝이야, 씨, 확 그냥!",00:16:03,00:16:03,00:16:03
승혁,"아유, 씨, 아유, 정말, 씨 [준우의 헛기침]",00:16:05,00:16:05,00:16:05
승혁,"아니, 이거는 뭐, 품위도 없고 예의도 없고, 정말",00:16:08,00:16:08,00:16:08
승혁,"이거 신발 막, 이거 운동화 막 신고 다니는 거 봐, 이거",00:16:11,00:16:11,00:16:11
